d,eta,N_needed
-96563,0.413039258177,3
-96559,0.383977439393,3
-96555,0.382105330084,3
-96551,0.722233070338,4
-96548,0.27289544512,3
-96547,0.422879260322,3
-96539,0.141532087706,3
-96536,0.4656107715,3
-96535,0.604827284295,4
-96532,0.217763881806,3
-96531,0.207168950061,3
-96527,0.331870028518,3
-96523,0.178218503961,3
-96520,0.334023906099,3
-96519,0.554635212358,4
-96515,0.458732952911,4
-96511,0.59640287217,4
-96504,0.394375121336,3
-96503,0.5387645244629999,3
-96495,0.395690161351,3
-96491,0.44018390940700003,4
-96488,0.5868645016449999,4
-96487,0.5577197882699999,4
-96484,0.524732759018,4
-96483,0.478768287843,3
-96479,0.6691916790429999,4
-96472,0.222311129381,3
-96468,0.248983162049,3
-96467,0.388904811211,3
-96463,0.31108073917,3
-96459,0.5794220825619999,4
-96456,0.888184280374,5
-96455,0.389774109568,3
-96452,0.310871790886,3
-96451,0.26023535204,3
-96447,0.298798597254,3
-96443,0.402228464231,3
-96440,0.462223405643,3
-96439,0.606494484485,4
-96436,0.502271351999,3
-96431,0.7764206386539999,4
-96427,0.16966166186,3
-96424,0.415136645781,3
-96423,0.479949298571,3
-96420,0.299000921081,3
-96419,0.326664606226,3
-96415,0.246879669735,3
-96411,0.366120685188,3
-96407,0.512736897529,3
-96404,0.356324032144,3
-96403,0.410181888756,4
-96395,0.552482389132,4
-96392,0.706816108611,4
-96391,0.7055827513999999,4
-96388,0.135107586924,3
-96379,0.316841858091,3
-96376,0.347810666476,3
-96371,0.6770141602899999,4
-96367,0.36642251022,3
-96360,0.58747681669,4
-96359,0.713621039146,4
-96356,0.214414802901,3
-96355,0.428036778918,4
-96351,0.612192510792,4
-96347,0.470552743651,3
-96344,0.8795150112669999,5
-96343,0.37374179186900003,3
-96340,0.5744600796849999,4
-96339,0.469872147761,4
-96335,0.429604158498,3
-96331,0.254782864116,3
-96328,0.288808031295,3
-96324,0.198612796906,3
-96323,0.63298714251,4
-96319,0.320731739657,3
-96315,0.268461279933,3
-96312,0.232762047629,3
-96311,0.73882564175,4
-96308,0.43418524717,3
-96307,0.589293877107,4
-96303,0.30193934556700003,3
-96299,0.582933816425,4
-96296,0.437896970526,3
-96295,0.430301180888,3
-96292,0.107339857551,3
-96287,0.446249220901,3
-96283,0.379010733915,3
-96280,0.133838568906,3
-96279,0.570194486192,4
-96276,0.6327029293469999,4
-96271,0.494648913991,3
-96267,0.472685036483,3
-96263,0.6027542118989999,4
-96260,0.45822095949,3
-96259,0.153919978374,3
-96251,0.348472633594,3
-96248,0.430345008095,3
-96247,0.6318976911859999,4
-96244,0.340016548649,3
-96243,0.155141434908,3
-96239,0.909330163624,5
-96235,0.440841311421,4
-96232,0.199795290405,3
-96231,0.449979071664,3
-96227,0.36105576245,3
-96223,0.40724625613800003,3
-96216,0.510898913679,3
-96215,0.349844399344,3
-96212,0.5107303991959999,3
-96211,0.429937819551,4
-96207,0.381232218538,3
-96203,0.280165979314,3
-96199,0.7238867683519999,4
-96196,0.460407832483,3
-96191,0.859260027875,4
-96184,0.567922614643,4
-96180,0.275240226342,3
-96179,0.370995632742,3
-96171,0.355741071866,3
-96168,0.332389198688,3
-96167,0.410580943458,3
-96164,0.49787090395,4
-96163,0.311898164991,3
-96159,0.542074300688,4
-96155,0.5249570163699999,4
-96152,0.351936623794,3
-96151,0.6878393602399999,4
-96143,0.476604566259,3
-96139,0.450903005086,4
-96136,0.789903315122,4
-96135,0.645305238988,4
-96132,0.162514103027,3
-96131,0.848826456876,4
-96127,0.403428341455,3
-96119,0.538203888472,4
-96116,0.531632009457,4
-96115,0.343515108387,3
-96107,0.187139564448,3
-96104,0.446752398477,3
-96103,0.335652000911,3
-96099,0.6337876609509999,4
-96095,0.7441982542369999,4
-96091,0.402499594868,3
-96088,0.327428695413,3
-96087,0.282155300361,3
-96083,0.236810897573,3
-96079,0.313014388007,3
-96072,0.32841774474200003,3
-96071,0.8363610658859999,4
-96068,0.328079844836,3
-96067,0.413984665076,3
-96063,0.47173185463,3
-96059,0.802602551484,4
-96056,0.30658335277300003,3
-96055,0.472145424014,3
-96052,0.419085980951,3
-96051,0.5747356275479999,4
-96047,0.679750414032,4
-96043,0.309770019431,3
-96036,0.6533462765839999,4
-96035,0.247150139104,3
-96031,0.5661019681339999,4
-96027,0.394823209413,3
-96024,0.551858966666,4
-96023,0.253547367836,3
-96020,0.491473431995,3
-96019,0.61880195975,4
-96015,0.682251953908,4
-96011,0.215630816829,3
-96008,0.35608139718,3
-96007,0.321026322455,3
-96004,0.391095314459,3
-95999,0.762954038124,4
-95995,0.381322293658,3
-95988,0.200285840892,3
-95987,0.48099613962300003,4
-95983,0.55718030694,3
-95979,0.2552093704,3
-95972,0.532954171818,3
-95971,0.331998808676,3
-95963,0.6028264697419999,4
-95960,0.484179667847,3
-95959,0.318240470581,3
-95956,0.391057230271,3
-95955,0.266076884949,3
-95951,0.302246647313,3
-95947,0.207776588433,3
-95944,0.630225481522,4
-95943,0.27632261342000003,3
-95939,0.5556175761969999,4
-95935,0.206335321432,3
-95928,0.11267553895600001,3
-95927,0.783718550759,4
-95924,0.591145965179,4
-95923,0.271683175309,3
-95919,0.5920811927209999,4
-95915,0.6647171364309999,4
-95912,0.34584628091,3
-95911,0.447266967465,3
-95908,0.320907988187,3
-95907,0.199079563372,3
-95903,0.399327308559,3
-95899,0.164220683615,3
-95896,0.340400530975,3
-95892,0.377453337456,3
-95891,0.30328361553,3
-95887,0.253962815919,3
-95883,0.39344084689000003,3
-95880,0.133196891608,3
-95879,0.873528482221,5
-95876,0.7297020248189999,4
-95871,0.791989665208,4
-95867,0.532859641725,4
-95864,0.588538050559,4
-95863,0.597483325113,4
-95860,0.253835684696,3
-95855,0.5488121431059999,3
-95851,0.418132550431,4
-95848,0.401987202532,3
-95847,0.259657282223,3
-95843,0.224494224996,3
-95839,0.529925113046,3
-95835,0.391112998269,4
-95831,0.6330183174349999,4
-95828,0.385830535814,3
-95827,0.441643623033,3
-95819,0.496003993862,4
-95816,0.7076127983639999,4
-95815,0.306920043126,3
-95812,0.6174912180959999,4
-95811,0.576834973166,4
-95807,0.596008141853,4
-95803,0.137646008657,3
-95799,0.261004961338,3
-95791,0.558198226072,4
-95784,0.406300141828,3
-95783,0.592746246664,3
-95780,0.5494453008639999,4
-95771,0.46634032615300003,4
-95768,0.425514444166,3
-95767,0.357893694947,3
-95764,0.264906065283,3
-95763,0.419839871566,3
-95759,0.8666475259119999,5
-95755,0.326121037924,3
-95752,0.417612886771,3
-95748,0.155734455732,3
-95747,0.173796338311,3
-95743,0.432833460068,3
-95739,0.154446162261,3
-95736,0.528741530323,3
-95735,0.888042631741,5
-95732,0.184979680472,3
-95731,0.5536178315829999,4
-95727,0.188672911739,3
-95723,0.554422974471,4
-95720,0.286241182321,3
-95719,0.443968913719,3
-95716,0.245661241506,3
-95707,0.5127307925739999,4
-95704,0.28473211727000003,3
-95703,0.590859237481,4
-95699,0.382433593309,3
-95695,0.579914719237,4
-95691,0.303120074506,3
-95687,0.383335450891,3
-95684,0.61425962354,4
-95683,0.338736038247,3
-95672,0.469107894402,3
-95671,0.5114798254199999,3
-95668,0.261814539355,3
-95667,0.395501545012,3
-95663,0.394110292298,3
-95656,0.165266042851,3
-95655,0.6616701592569999,4
-95651,0.73208324993,4
-95647,0.254934652965,3
-95640,0.397462082575,3
-95639,0.5953668548819999,4
-95636,0.426986942821,3
-95635,0.362899052799,3
-95631,0.5414950167729999,4
-95627,0.457230227866,3
-95624,0.38496664784,3
-95623,0.356100177828,3
-95620,0.274350612342,3
-95619,0.5128811897529999,4
-95615,0.207500066855,3
-95611,0.5584619106769999,4
-95608,0.221248937949,3
-95604,0.448364821143,3
-95603,0.395039218801,3
-95595,0.341957294854,3
-95592,0.404793346336,3
-95591,0.6483232002139999,4
-95588,0.579154269678,4
-95587,0.218743681417,3
-95583,0.460227641276,3
-95579,0.450299698123,3
-95576,0.73564266518,4
-95572,0.37237040996,3
-95567,0.524158067755,4
-95563,0.38055089323,3
-95560,0.171623507168,3
-95559,0.7071954641829999,4
-95556,0.407275442595,3
-95555,0.437110983169,4
-95551,0.405290007417,3
-95547,0.230454024346,3
-95543,0.226859384484,3
-95540,0.337566677619,3
-95539,0.5067801405919999,4
-95531,0.501005375989,4
-95528,0.302776410479,3
-95527,0.423632953268,3
-95524,0.17719812055200002,3
-95523,0.576513591974,4
-95519,0.538852637948,3
-95515,0.344285740842,3
-95512,0.288165144481,3
-95511,0.400642997273,3
-95507,0.6336129954859999,4
-95503,0.35845937567,3
-95496,0.350614058691,3
-95495,0.440621595719,3
-95492,0.5225218468999999,4
-95491,0.188648555566,3
-95487,0.644337868755,4
-95483,0.283473387113,3
-95480,0.538904773441,4
-95479,0.464752993478,3
-95476,0.473023882426,4
-95471,1.02128568163,5
-95467,0.28011981397,3
-95464,0.679384269875,4
-95460,0.356019123007,3
-95459,0.562396913851,4
-95455,0.664557924006,4
-95451,0.34168861499500003,3
-95448,0.15310595374,3
-95447,0.7270655831799999,4
-95444,0.634352981389,4
-95443,0.274763542948,3
-95439,0.5293391946099999,3
-95435,0.396086448727,3
-95432,0.400103227898,3
-95431,0.339373114663,3
-95428,0.193120950503,3
-95423,0.6818757933999999,4
-95419,0.308550831753,3
-95416,0.6070654019359999,4
-95415,0.37198214591900003,3
-95412,0.185779237665,3
-95411,0.6409395765839999,4
-95407,0.358109375719,3
-95399,0.6921237531459999,4
-95396,0.410190542852,3
-95395,0.278288202439,3
-95387,0.6250957713759999,4
-95384,0.270259055912,3
-95383,0.42140952694,3
-95380,0.39150504358,3
-95379,0.273442023858,3
-95371,0.328773898195,3
-95368,0.5483274762529999,3
-95367,0.383039127246,3
-95363,0.365572638871,3
-95359,0.613119454188,4
-95352,0.453731561346,3
-95351,0.598987901734,4
-95347,0.202803649298,3
-95343,0.527898592959,3
-95339,0.619559527607,4
-95336,0.624412721213,4
-95335,0.35459416734,3
-95332,0.378180775351,3
-95331,0.329534588996,3
-95327,0.51003663662,3
-95323,0.354576823662,3
-95320,0.243088454441,3
-95315,0.698230158698,4
-95311,0.5375315737459999,4
-95307,0.497070822229,3
-95303,0.8322834183669999,4
-95299,0.360922279304,3
-95295,0.387768206174,3
-95291,0.303345914281,3
-95288,0.396194969181,3
-95287,0.709925994583,4
-95284,0.42534242326,3
-95279,0.598470789351,4
-95272,0.140674471271,3
-95271,0.270569187582,3
-95268,0.509994368377,3
-95267,0.30150686567,3
-95263,0.6071447676999999,4
-95259,0.611681556145,4
-95255,0.794703904087,4
-95252,0.503823109529,3
-95251,0.300871803582,3
-95243,0.246070494148,3
-95240,0.45830421868,3
-95239,0.375669622491,3
-95236,0.16432882566,3
-95235,0.573538289845,4
-95231,0.672376563895,4
-95224,0.4742863147,4
-95223,0.325402607753,3
-95219,0.5200423705699999,4
-95215,0.222672581515,3
-95208,0.257967880582,3
-95204,0.6403687621699999,4
-95203,0.316217612403,3
-95199,0.447595196647,3
-95195,0.0552279011059,3
-95192,0.462282650064,3
-95191,0.8401724222729999,4
-95188,0.219019218769,3
-95187,0.171281613957,3
-95183,0.428781000073,3
-95179,0.553419526828,4
-95176,0.0525230491718,3
-95172,0.275952383968,3
-95171,0.646815614135,4
-95167,0.199562576668,3
-95163,0.583935718283,4
-95160,0.377290847675,3
-95159,0.425291419797,3
-95156,0.6443609468889999,4
-95155,0.25683245019400003,3
-95151,0.7616590729689999,4
-95144,0.329369472856,3
-95143,0.59112762573,4
-95140,0.14854189834,3
-95135,0.7462837365549999,4
-95131,0.38839786796,3
-95128,0.472726116664,3
-95127,0.17254730964,3
-95124,0.686696800734,4
-95123,0.328818373595,3
-95119,0.8298762004079999,4
-95115,0.417125357885,3
-95111,0.7415012630879999,4
-95108,0.368197061311,3
-95107,0.452189772687,3
-95099,0.481283847911,4
-95096,0.487727630757,3
-95095,0.409918204587,3
-95092,0.384021257364,3
-95091,0.656101393917,4
-95087,0.413359499941,3
-95083,0.18757624084,3
-95080,0.458420347676,3
-95079,0.7923525977789999,4
-95071,0.223206766868,3
-95064,0.328870538137,3
-95063,0.636784229537,4
-95059,0.479286617513,4
-95055,0.291751846593,3
-95051,0.525118695772,4
-95047,0.330424124093,3
-95044,0.485400109852,4
-95043,0.0905035671982,3
-95039,0.779497453124,4
-95035,0.20488718115500001,3
-95032,0.504661126097,3
-95028,0.559672457207,4
-95027,0.378666448912,3
-95023,0.150219780664,3
-95019,0.265494637893,3
-95016,0.28350359510900003,3
-95015,0.5102679932659999,3
-95012,0.281234133122,3
-95007,0.478692497842,3
-95003,0.324413947637,3
-94999,0.336393886116,3
-94996,0.341724500558,3
-94991,0.5930136382069999,4
-94984,0.175325955304,3
-94983,0.451453043887,3
-94980,0.434154634238,3
-94979,0.497854505569,4
-94971,0.417333698216,3
-94967,0.272776648002,3
-94964,0.6784440904629999,4
-94963,0.124662213154,3
-94955,0.5083073291419999,4
-94952,0.447426535248,3
-94951,0.8267914812199999,4
-94948,0.32793813604100003,3
-94947,0.305124399656,3
-94939,0.405987591963,3
-94936,0.6070314267639999,4
-94935,0.424815131031,3
-94931,0.293757218744,3
-94927,0.481182109954,3
-94920,0.345461877533,3
-94919,0.8963385896649999,5
-94916,0.7329889582429999,4
-94915,0.35089992733500003,3
-94911,0.392094416894,3
-94907,0.258924223532,3
-94904,0.811124275551,4
-94903,0.588077810219,3
-94899,0.2988053408,3
-94895,0.6154718013339999,4
-94891,0.356939192237,4
-94888,0.21195512816,3
-94884,0.556062311082,4
-94883,0.387489233007,3
-94879,0.442073697467,3
-94872,0.283845045685,3
-94871,0.709631134238,4
-94868,0.36506023969,3
-94867,0.0725641038208,3
-94863,0.618733963008,4
-94859,0.5431528371169999,4
-94856,0.6436715671469999,4
-94855,0.36667339092,3
-94852,0.420487023754,3
-94847,0.416627021391,3
-94843,0.395983061586,3
-94840,0.254985134908,3
-94839,0.850933693534,4
-94836,0.185133360189,3
-94835,0.5587119367369999,4
-94831,0.448523407701,3
-94827,0.435804798174,3
-94823,0.528452116581,3
-94820,0.429645559882,3
-94819,0.467932287084,4
-94811,0.5380890939709999,4
-94808,0.578950561471,4
-94807,0.21485588105,3
-94804,0.508568721,4
-94803,0.192695644104,3
-94799,0.6437581509779999,4
-94795,0.406416342325,4
-94791,0.543347752296,4
-94787,0.319886335214,3
-94783,0.429029474739,3
-94776,0.257372989654,3
-94772,0.346467299677,3
-94771,0.614957491431,4
-94767,0.6712698966289999,4
-94763,0.401637344493,3
-94760,0.674490656503,4
-94759,0.361593804876,3
-94756,0.6002908133399999,4
-94755,0.260094779612,3
-94751,0.742500749653,4
-94747,0.475980315786,3
-94744,0.273263318514,3
-94740,0.142630184364,3
-94739,0.274328788447,3
-94735,0.430877131213,3
-94731,0.42106253781,3
-94728,0.626027173964,4
-94727,0.7845377928739999,4
-94724,0.335095231571,3
-94723,0.291931624837,3
-94719,0.546068021084,4
-94715,0.500774765276,4
-94712,0.266119854169,3
-94711,0.446017518805,3
-94708,0.6148714682859999,4
-94703,0.262932949186,3
-94699,0.408571851352,4
-94696,0.422860193274,3
-94695,0.5519657289559999,4
-94692,0.379611323727,3
-94687,0.5337379981629999,3
-94683,0.234644144263,3
-94679,0.6935556874069999,4
-94676,0.6136282134629999,4
-94667,0.442016891066,3
-94664,0.44095534724200003,3
-94663,0.216096195073,3
-94660,0.560977374108,4
-94659,0.147374195389,3
-94655,0.541481368714,3
-94651,0.154895495646,3
-94648,0.318627878649,3
-94647,0.315108019979,3
-94643,0.5949632205819999,4
-94639,0.7187230298809999,4
-94632,0.479752883179,3
-94631,0.708750930398,4
-94628,0.31094842486,3
-94627,0.262565010349,3
-94623,0.398369319095,3
-94616,0.464865970536,3
-94615,0.368276150847,3
-94612,0.277325799721,3
-94611,0.62046655287,4
-94607,0.616973690799,4
-94603,0.343882893304,3
-94596,0.713768658081,4
-94595,0.369509080438,3
-94591,0.556555083238,4
-94587,0.321395135761,3
-94584,0.562285044143,4
-94583,0.457101332615,3
-94580,0.360767377551,3
-94579,0.497293860527,4
-94571,0.385226410655,3
-94568,0.245666387491,3
-94567,0.35929235839,3
-94564,0.228875350921,3
-94559,0.634782462517,4
-94555,0.260298793697,3
-94552,0.529891341478,4
-94551,0.454033895791,3
-94548,0.298115677117,3
-94547,0.5898611870849999,4
-94543,0.255611368268,3
-94539,0.5304283800359999,4
-94535,0.622217805866,4
-94532,0.308206245636,3
-94531,0.409999739367,4
-94523,0.229057889017,3
-94520,0.5178704086889999,4
-94519,0.6859190074239999,4
-94516,0.387545902952,3
-94515,0.339760776107,3
-94511,0.6973546953569999,4
-94507,0.220767271493,3
-94504,0.200720781841,3
-94499,0.694927767223,4
-94495,0.310493265711,3
-94488,0.158584502074,3
-94487,0.5761014464809999,3
-94484,0.486112452033,4
-94483,0.37149535478,3
-94479,0.219822505297,3
-94468,0.44935877575100003,3
-94467,0.30948694598,3
-94463,0.527666486898,3
-94459,0.352712080952,3
-94456,0.5653953394529999,4
-94452,0.422837798501,3
-94451,0.286850804747,3
-94447,0.365752560541,3
-94443,0.477886175682,4
-94440,0.318128447161,3
-94439,0.421464351243,3
-94436,0.5520019282009999,4
-94435,0.29267611398,3
-94431,0.656685814977,4
-94427,0.229728574823,3
-94424,0.488536545017,3
-94420,0.256457725535,3
-94415,0.748087278201,4
-94411,0.175814024974,3
-94408,0.405968448771,3
-94407,0.445775661713,3
-94404,0.212116637968,3
-94403,0.429484501788,3
-94399,0.493352756833,3
-94395,0.10924862772,3
-94391,0.8164690236519999,4
-94388,0.5110827721169999,3
-94387,0.464683604753,4
-94379,0.65830034164,4
-94376,0.695409828813,4
-94372,0.184310268183,3
-94371,0.421871299399,3
-94367,0.5035071193399999,3
-94363,0.24898253672,3
-94360,0.281145771818,3
-94359,0.568567624184,4
-94355,0.304359200079,3
-94351,0.6797472543609999,4
-94344,0.653592337101,4
-94343,0.5430654283719999,3
-94340,0.428696755706,3
-94339,0.404984762921,3
-94335,0.400630335405,3
-94331,0.7590159256939999,4
-94328,0.44355181661,3
-94327,0.20455693907,3
-94324,0.6110761900189999,4
-94323,0.197592071963,3
-94319,0.626082050355,4
-94315,0.466890358002,3
-94312,0.409071090718,3
-94308,0.138646864954,3
-94307,0.34769880386700003,3
-94303,0.389951230249,3
-94296,0.265574570806,3
-94295,0.574701289537,4
-94292,0.594216856626,4
-94291,0.326428036948,3
-94287,0.308996098413,3
-94283,0.247848981362,3
-94280,0.636604737327,4
-94279,0.421050686989,3
-94271,0.386798928551,3
-94267,0.5076565225359999,4
-94264,0.46949203784,3
-94263,0.420365296801,3
-94260,0.199057491992,3
-94255,0.5623409508749999,3
-94251,0.53098903669,4
-94247,0.594580153171,4
-94244,0.5098699313039999,4
-94243,0.182760367847,3
-94235,0.225852636475,3
-94232,0.387438285213,3
-94231,0.48523394561600003,3
